optimal_eta,optimal_gamma
-3.025,0.215176838235294
-3.375,0.207823529411765
-3.35,0.207823529411765
-3.475,0.198019117647059
-3.1,0.173508088235294
-2.85,0.215176838235294
-3.25,0.202921323529412
-2.6,0.166154779411765
-3.075,0.22498125
-2.675,0.249492279411765
-2.95,0.207823529411765
-3.1,0.215176838235294
-2.6,0.227432352941176
-3.175,0.198019117647059
-3.05,0.210274632352941
-3.175,0.185763602941176
-3.3,0.237236764705882
-3.1,0.274003308823529
-2.95,0.202921323529412
-3,0.190665808823529
-3.275,0.205372426470588
-2.45,0.261747794117647
-3.15,0.185763602941176
-3.125,0.195568014705882
-3.4,0.190665808823529
-3.15,0.207823529411765
-2.75,0.185763602941176
-3.15,0.207823529411765
-3.225,0.190665808823529
-3.25,0.198019117647059
-2.475,0.220079044117647
-3.1,0.217627941176471
-3.275,0.254394485294118
-2.5,0.180861397058824
-2.9,0.242138970588235
-2.95,0.180861397058824
-2.775,0.202921323529412
-3.875,0.229883455882353
-2.975,0.198019117647059
-2.775,0.227432352941176
-3.075,0.205372426470588
-2.825,0.249492279411765
-2.825,0.205372426470588
-2.875,0.274003308823529
-2.55,0.205372426470588
-3.45,0.242138970588235
-3.125,0.200470220588235
-2.65,0.242138970588235
-3.25,0.190665808823529
-3.375,0.222530147058824
-2.875,0.200470220588235
-2.65,0.251943382352941
-2.85,0.168605882352941
-3.2,0.227432352941176
-3.675,0.190665808823529
-3.3,0.193116911764706
-2.875,0.207823529411765
-3.15,0.198019117647059
-3.075,0.185763602941176
-2.775,0.202921323529412
-3.225,0.242138970588235
-2.15,0.234785661764706
-2.7,0.210274632352941
-2.5,0.210274632352941
-2.775,0.229883455882353
-3.15,0.178410294117647
-2.65,0.227432352941176
-3.05,0.210274632352941
-3.025,0.222530147058824
-3.175,0.247041176470588
-2.7,0.229883455882353
-3.425,0.168605882352941
-3.2,0.227432352941176
-3.45,0.178410294117647
-3.1,0.1833125
-2.825,0.193116911764706
-2.2,0.261747794117647
-2.7,0.188214705882353
-2.825,0.190665808823529
-2.325,0.202921323529412
-3.475,0.180861397058824
-3.1,0.200470220588235
-3.05,0.237236764705882
-3.325,0.222530147058824
-3.275,0.153899264705882
-2.9,0.215176838235294
-3.125,0.1833125
-3.1,0.205372426470588
-3.225,0.239687867647059
-2.675,0.22498125
-3.15,0.251943382352941
-3.675,0.247041176470588
-3.5,0.242138970588235
-3.15,0.229883455882353
-3.3,0.207823529411765
-3.05,0.144094852941176
-2.95,0.185763602941176
-3.025,0.156350367647059
-2.85,0.261747794117647
-3.4,0.227432352941176
-3.8,0.229883455882353
-2.975,0.247041176470588
-2.9,0.188214705882353
-2.7,0.251943382352941
-2.6,0.269101102941176
-2.825,0.22498125
-2.825,0.229883455882353
-2.7,0.26665
-3.175,0.215176838235294
-2.65,0.227432352941176
-2.9,0.161252573529412
-2.775,0.153899264705882
-3.375,0.175959191176471
-2.7,0.205372426470588
-3.075,0.215176838235294
-2.575,0.217627941176471
-3.075,0.227432352941176
-3.1,0.217627941176471
-3.425,0.212725735294118
-2.975,0.247041176470588
-2.475,0.217627941176471
-2.475,0.22498125
-3.45,0.195568014705882
-2.875,0.227432352941176
-3.475,0.261747794117647
-3.05,0.210274632352941
-3.475,0.259296691176471
-2.75,0.198019117647059
-3.4,0.190665808823529
-3.25,0.323025367647059
-2.775,0.200470220588235
-2.9,0.232334558823529
-2.775,0.22498125
-2.4,0.22498125
-2.425,0.254394485294118
-3.075,0.217627941176471
-3.625,0.222530147058824
-2.675,0.215176838235294
-2.725,0.200470220588235
-3.3,0.1833125
-3.025,0.232334558823529
-3.475,0.210274632352941
-2.7,0.234785661764706
-3,0.212725735294118
-3.675,0.215176838235294
-2.875,0.22498125
-2.975,0.210274632352941
-2.95,0.173508088235294
-3.65,0.217627941176471
-2.5,0.239687867647059
-2.975,0.193116911764706
-2.625,0.22498125
-2.6,0.193116911764706
-3.15,0.200470220588235
-2.125,0.26665
-2.65,0.278905514705882
-3.25,0.217627941176471
-3.35,0.195568014705882
-2.65,0.242138970588235
-2.825,0.195568014705882
-3.25,0.215176838235294
-3.475,0.168605882352941
-2.775,0.200470220588235
-3.2,0.202921323529412
-2.675,0.247041176470588
-2.525,0.217627941176471
-2.5,0.220079044117647
-2.775,0.22498125
-2.825,0.22498125
-3,0.212725735294118
-3,0.212725735294118
-2.65,0.180861397058824
-2.625,0.269101102941176
-2.7,0.1833125
-3.325,0.232334558823529
-3.15,0.220079044117647
-3.075,0.153899264705882
-2.7,0.215176838235294
-2.75,0.153899264705882
-3.075,0.200470220588235
-3.275,0.227432352941176
-2.9,0.234785661764706
-2.375,0.220079044117647
-3.3,0.166154779411765
-3.5,0.227432352941176
-3.375,0.215176838235294
-2.525,0.22498125
-2.675,0.215176838235294
-2.95,0.251943382352941
-2.225,0.247041176470588
-2.675,0.188214705882353
-2.975,0.215176838235294
-2.725,0.271552205882353
-3.3,0.251943382352941
-2.4,0.22498125
-2.6,0.153899264705882
-2.925,0.200470220588235
-2.9,0.198019117647059
-2.975,0.193116911764706
-2.975,0.210274632352941
-2.375,0.22498125
-2.525,0.22498125
-2.45,0.227432352941176
-2.9,0.232334558823529
-2.925,0.202921323529412
-2.825,0.22498125
-3.3,0.193116911764706
-3.125,0.212725735294118
-2.85,0.200470220588235
-2.475,0.210274632352941
-2.975,0.210274632352941
-3.275,0.22498125
-3.125,0.185763602941176
-3.425,0.158801470588235
-2.7,0.234785661764706
-2.525,0.202921323529412
-2.7,0.215176838235294
-2.975,0.22498125
-2.85,0.229883455882353
-3.05,0.168605882352941
-2.575,0.242138970588235
-3.575,0.185763602941176
-2.575,0.210274632352941
-2.7,0.26665
-3.4,0.173508088235294
-3.15,0.207823529411765
-3.075,0.22498125
-3,0.193116911764706
-3.25,0.229883455882353
-3.175,0.1833125
-2.85,0.200470220588235
-3.375,0.237236764705882
-2.2,0.0803661764705882
-3.225,0.202921323529412
-3.025,0.163703676470588
-2.775,0.185763602941176
-3,0.229883455882353
-3.5,0.222530147058824
-2.925,0.222530147058824
-3.4,0.210274632352941
-2.725,0.200470220588235
-3.475,0.242138970588235
-3.3,0.222530147058824
-3.2,0.151448161764706
-2.7,0.222530147058824
-1.025,0.232334558823529
-2.6,0.264198897058824
-2.35,0.244590073529412
-2.55,0.193116911764706
-2.65,0.217627941176471
-2.825,0.234785661764706
-3.125,0.244590073529412
-2.55,0.185763602941176
-3,0.185763602941176
-3.425,0.254394485294118
-2.875,0.178410294117647
-2.925,0.171056985294118
-2.45,0.227432352941176
-2.9,0.193116911764706
-3.05,0.185763602941176
-3.125,0.237236764705882
-3.075,0.215176838235294
-3,0.215176838235294
-2.775,0.215176838235294
-2.675,0.222530147058824
-2.575,0.205372426470588
-3.6,0.205372426470588
-3.125,0.220079044117647
-2.725,0.205372426470588
-2.7,0.205372426470588
-2.925,0.222530147058824
-3.3,0.163703676470588
-2.625,0.220079044117647
-2.55,0.234785661764706
-2.6,0.222530147058824
-3.3,0.220079044117647
-2.425,0.237236764705882
-3.2,0.278905514705882
-2.35,0.244590073529412
-2.8,0.234785661764706
-3.55,0.242138970588235
-3.5,0.256845588235294
-3.875,0.215176838235294
-2.575,0.220079044117647
-2.875,0.229883455882353
-3.35,0.166154779411765
-3.375,0.22498125
-2.5,0.202921323529412
-3.15,0.269101102941176
-3.1,0.198019117647059
-2.775,0.222530147058824
-3.425,0.198019117647059
-2.725,0.22498125
-2.95,0.134290441176471
-3.525,0.202921323529412
-3.325,0.237236764705882
-3.2,0.173508088235294
-2.825,0.232334558823529
-3.475,0.185763602941176
-3.4,0.227432352941176
-3.2,0.207823529411765
-3.475,0.269101102941176
-3.1,0.249492279411765
-3.1,0.205372426470588
-2.975,0.200470220588235
-2.7,0.205372426470588
-3.15,0.207823529411765
-2.8,0.198019117647059
-2.85,0.190665808823529
-2.625,0.215176838235294
-3.2,0.180861397058824
-3.075,0.205372426470588
-3.225,0.190665808823529
-3.35,0.202921323529412
-2.825,0.195568014705882
-3.225,0.254394485294118
-3.05,0.175959191176471
-2.275,0.22498125
-2.875,0.249492279411765
-3.325,0.244590073529412
-3.3,0.232334558823529
-2.9,0.237236764705882
-3.5,0.175959191176471
-2.775,0.217627941176471
-3.3,0.220079044117647
-3.45,0.1833125
-2.725,0.232334558823529
-2.725,0.222530147058824
-3.1,0.244590073529412
-2.875,0.234785661764706
-2.75,0.210274632352941
-3.3,0.180861397058824
-2.9,0.195568014705882
-3.2,0.217627941176471
-2.825,0.205372426470588
-3.125,0.200470220588235
-2.25,0.207823529411765
-2.55,0.215176838235294
-3.5,0.205372426470588
-3.375,0.198019117647059
-3.125,0.207823529411765
-2.525,0.222530147058824
-3.2,0.185763602941176
-2.925,0.256845588235294
-2.925,0.195568014705882
-2.725,0.227432352941176
-2.825,0.190665808823529
-3,0.234785661764706
-2.975,0.210274632352941
-2.775,0.220079044117647
-2.925,0.222530147058824
-3.475,0.251943382352941
-3.325,0.205372426470588
-3.025,0.220079044117647
-2.925,0.193116911764706
-2.75,0.244590073529412
-3.175,0.190665808823529
-3.7,0.193116911764706
-2.525,0.134290441176471
-2.95,0.239687867647059
-2.6,0.237236764705882
-3,0.217627941176471
-2.45,0.247041176470588
-2.175,0.244590073529412
-2.6,0.271552205882353
-3.35,0.26665
-2.6,0.200470220588235
-3.775,0.1833125
-2.925,0.210274632352941
-1.825,0.244590073529412
-2.9,0.200470220588235
-3.075,0.163703676470588
-2.55,0.232334558823529
-3.2,0.202921323529412
-2.9,0.193116911764706
-3.025,0.210274632352941
-2.725,0.215176838235294
-3.725,0.26665
-2.7,0.168605882352941
-3.2,0.190665808823529
-2.325,0.251943382352941
-2.85,0.261747794117647
-3.2,0.200470220588235
-3.25,0.198019117647059
-3.65,0.198019117647059
-2.875,0.254394485294118
-3.15,0.237236764705882
-2.9,0.212725735294118
-3.25,0.205372426470588
-2.4,0.212725735294118
-2.625,0.210274632352941
-3.35,0.247041176470588
-3.075,0.210274632352941
-3.35,0.202921323529412
-2.525,0.234785661764706
-3,0.222530147058824
-2.825,0.220079044117647
-3.075,0.222530147058824
-3.125,0.200470220588235
-3.1,0.234785661764706
-3.05,0.22498125
-3,0.229883455882353
-3.2,0.156350367647059
-3.075,0.195568014705882
-3.35,0.222530147058824
-2.85,0.227432352941176
-2.8,0.210274632352941
-3.175,0.178410294117647
-2.8,0.215176838235294
-2.725,0.229883455882353
-3.475,0.215176838235294
-3.125,0.215176838235294
-2.8,0.276454411764706
-3.05,0.14164375
-2.7,0.234785661764706
-2.65,0.193116911764706
-3.075,0.210274632352941
-3.15,0.242138970588235
-3.275,0.217627941176471
-3.075,0.207823529411765
-3.375,0.212725735294118
-3.05,0.200470220588235
-3.025,0.217627941176471
-3.2,0.205372426470588
-3.075,0.210274632352941
-2.9,0.22498125
-3.525,0.254394485294118
-3.075,0.229883455882353
-3.125,0.254394485294118
-2.75,0.217627941176471
-2.4,0.210274632352941
-3.1,0.244590073529412
-2.975,0.210274632352941
-3.375,0.158801470588235
-3.825,0.274003308823529
-2.65,0.242138970588235
-2.875,0.261747794117647
-3.175,0.200470220588235
-3.35,0.198019117647059
-3.275,0.156350367647059
-2.25,0.212725735294118
-2.9,0.210274632352941
-3,0.212725735294118
-3.25,0.200470220588235
-3.1,0.212725735294118
-3.15,0.193116911764706
-2.7,0.232334558823529
-3.525,0.200470220588235
-3.175,0.200470220588235
-2.6,0.237236764705882
-2.575,0.202921323529412
-3.575,0.222530147058824
-3.375,0.173508088235294
-3.175,0.210274632352941
-3.2,0.200470220588235
-3.225,0.249492279411765
-2.85,0.232334558823529
-3.275,0.171056985294118
-2.85,0.259296691176471
-2.725,0.227432352941176
-3.025,0.215176838235294
-3.4,0.198019117647059
-2.975,0.193116911764706
-3.4,0.200470220588235
-2.825,0.188214705882353
-3.15,0.242138970588235
-2.475,0.242138970588235
-2.65,0.205372426470588
-3.525,0.205372426470588
-2.65,0.259296691176471
-3.475,0.247041176470588
-2.1,0.168605882352941
-2.75,0.200470220588235
-3.15,0.200470220588235
-2.475,0.22498125
-2.775,0.232334558823529
-3.25,0.202921323529412
-2.85,0.261747794117647
-3.325,0.171056985294118
-3.1,0.180861397058824
-3.1,0.244590073529412
-3.3,0.198019117647059
-2.7,0.234785661764706
-3.15,0.210274632352941
-3.425,0.202921323529412
-3,0.1833125
-2.95,0.227432352941176
-3.25,0.173508088235294
-3.3,0.242138970588235
-2.825,0.193116911764706
-2.7,0.242138970588235
-3.275,0.198019117647059
-2.9,0.171056985294118
-3.225,0.185763602941176
-3.6,0.193116911764706
-2.65,0.259296691176471
-2.875,0.202921323529412
-2.55,0.222530147058824
-3.1,0.166154779411765
-3.025,0.234785661764706
-2.875,0.227432352941176
-3.025,0.202921323529412
-3.475,0.210274632352941
-2.9,0.200470220588235
-2.925,0.249492279411765
-3.075,0.166154779411765
-2.625,0.205372426470588
-2.95,0.232334558823529
-2.6,0.247041176470588
-3.25,0.198019117647059
-2.775,0.254394485294118
-3.075,0.198019117647059
-2.875,0.190665808823529
-2.35,0.244590073529412
-2.625,0.161252573529412
-2.475,0.249492279411765
-3.3,0.220079044117647
-2.4,0.232334558823529
-3.125,0.259296691176471
-2.7,0.1833125
-2.925,0.207823529411765
-3.375,0.229883455882353
-2.85,0.168605882352941
-3.55,0.249492279411765
-2.875,0.195568014705882
-2.575,0.222530147058824
-2.8,0.229883455882353
-2.775,0.222530147058824
-3.075,0.202921323529412
-3.625,0.212725735294118
-2.75,0.286258823529412
-3.275,0.249492279411765
-2.75,0.195568014705882
-2.725,0.202921323529412
-3.2,0.212725735294118
-3.25,0.200470220588235
-2.9,0.281356617647059
-2.875,0.291161029411765
-3.525,0.195568014705882
-2.875,0.180861397058824
-3.125,0.229883455882353
-3.675,0.207823529411765
-2.875,0.261747794117647
-3.275,0.198019117647059
-2.9,0.171056985294118
-2.85,0.237236764705882
-3.15,0.22498125
-3.275,0.190665808823529
-3.4,0.227432352941176
-2.725,0.202921323529412
-3.075,0.210274632352941
-3.225,0.185763602941176
-2.475,0.200470220588235
-3.075,0.185763602941176
-3.1,0.242138970588235
-3.525,0.188214705882353
-3.6,0.215176838235294
-2.8,0.227432352941176
-3.875,0.215176838235294
-2.675,0.163703676470588
-3.1,0.205372426470588
-3.25,0.1833125
-2.7,0.229883455882353
-3.3,0.229883455882353
-2.725,0.283807720588235
-3.275,0.212725735294118
-3.075,0.222530147058824
-3,0.173508088235294
-3.05,0.200470220588235
-3.35,0.207823529411765
-3.15,0.188214705882353
-3.25,0.200470220588235
-3.6,0.22498125
-2.825,0.207823529411765
-2.275,0.198019117647059
-3.3,0.178410294117647
-2.875,0.215176838235294
-2.75,0.210274632352941
-3.55,0.173508088235294
-2.925,0.215176838235294
-3.025,0.212725735294118
-2.775,0.229883455882353
-3.15,0.178410294117647
-3.325,0.200470220588235
-2.975,0.215176838235294
-3.05,0.215176838235294
-3.45,0.188214705882353
-4.075,0.256845588235294
-2.8,0.210274632352941
-3,0.190665808823529
-2.825,0.227432352941176
-3.175,0.242138970588235
-3.4,0.171056985294118
-2.95,0.180861397058824
-3.25,0.220079044117647
-2.475,0.195568014705882
-3.275,0.180861397058824
-2.675,0.198019117647059
-2.975,0.210274632352941
-2.7,0.264198897058824
-3.325,0.229883455882353
-3.05,0.1833125
-3.05,0.237236764705882
-3.625,0.22498125
-2.65,0.229883455882353
-3.45,0.200470220588235
-3.1,0.244590073529412
-2.575,0.234785661764706
-3.05,0.281356617647059
-3.35,0.1833125
-2,0.217627941176471
-2.975,0.237236764705882
-3.15,0.222530147058824
-3.375,0.185763602941176
-3.65,0.229883455882353
-2.55,0.26665
-3.325,0.229883455882353
-2.725,0.180861397058824
-3.2,0.207823529411765
-3.7,0.173508088235294
-2.825,0.207823529411765
-3.1,0.178410294117647
-2.3,0.215176838235294
-2.675,0.234785661764706
-3.25,0.202921323529412
-3,0.261747794117647
-2.825,0.215176838235294
-3.325,0.190665808823529
-3.15,0.22498125
-2.925,0.195568014705882
-3.3,0.217627941176471
-3.2,0.217627941176471
-3.2,0.188214705882353
-3.375,0.227432352941176
-2.375,0.259296691176471
-3.375,0.173508088235294
-2.825,0.210274632352941
-3.2,0.249492279411765
-3.425,0.202921323529412
-3,0.264198897058824
-3.025,0.212725735294118
-3.35,0.244590073529412
-3.15,0.205372426470588
-2.6,0.222530147058824
-3.25,0.210274632352941
-2.85,0.261747794117647
-2.75,0.22498125
-3.25,0.220079044117647
-2.5,0.227432352941176
-3.1,0.205372426470588
-2.4,0.175959191176471
-3.175,0.185763602941176
-2.525,0.195568014705882
-3.325,0.148997058823529
-2.75,0.242138970588235
-2.975,0.217627941176471
-2.575,0.259296691176471
-2.825,0.210274632352941
-3.275,0.190665808823529
-3.35,0.212725735294118
-3,0.188214705882353
-2.4,0.269101102941176
-3.075,0.237236764705882
-2.775,0.207823529411765
-3.05,0.198019117647059
-2.925,0.222530147058824
-3.125,0.237236764705882
-3.3,0.242138970588235
-2.75,0.242138970588235
-2.275,0.239687867647059
-3.075,0.239687867647059
-3.725,0.242138970588235
-3.2,0.234785661764706
-3.275,0.242138970588235
-2.675,0.229883455882353
-2.825,0.215176838235294
-3.45,0.190665808823529
-2.975,0.229883455882353
-3.15,0.283807720588235
-3.3,0.229883455882353
-3.55,0.220079044117647
-3.325,0.207823529411765
-3.45,0.188214705882353
-3.05,0.1833125
-3.65,0.168605882352941
-3.175,0.163703676470588
-2.85,0.190665808823529
-2.65,0.264198897058824
-2.95,0.254394485294118
-3.15,0.205372426470588
-3.175,0.188214705882353
-2.8,0.229883455882353
-4.325,0.195568014705882
-2.975,0.210274632352941
-2.9,0.261747794117647
-2.575,0.193116911764706
-2.8,0.239687867647059
-3.275,0.207823529411765
-3.05,0.217627941176471
-2.275,0.251943382352941
-2.575,0.239687867647059
-2.95,0.229883455882353
-2.7,0.227432352941176
-3.325,0.200470220588235
-3.025,0.217627941176471
-2.75,0.220079044117647
-3,0.22498125
-3.175,0.198019117647059
-3.175,0.173508088235294
-2.725,0.247041176470588
-2.85,0.261747794117647
-2.875,0.220079044117647
-2.65,0.237236764705882
-2.95,0.242138970588235
-3.525,0.195568014705882
-3.525,0.117132720588235
-3,0.198019117647059
-3.05,0.234785661764706
-3.325,0.261747794117647
-2.725,0.237236764705882
-2.6,0.180861397058824
-2.575,0.220079044117647
-3.375,0.215176838235294
-3.325,0.198019117647059
-2.925,0.185763602941176
-3.125,0.175959191176471
-2.6,0.254394485294118
-2.425,0.22498125
-3.475,0.195568014705882
-2.8,0.202921323529412
-2.875,0.205372426470588
-3.175,0.212725735294118
-2.95,0.212725735294118
-3.35,0.220079044117647
-2.825,0.227432352941176
-3.7,0.239687867647059
-2.5,0.249492279411765
-2.425,0.210274632352941
-2.85,0.215176838235294
-2.525,0.217627941176471
-3.025,0.210274632352941
-3.1,0.180861397058824
-2.55,0.271552205882353
-2.45,0.227432352941176
-2.875,0.227432352941176
-2.9,0.193116911764706
-2.8,0.210274632352941
-3.425,0.229883455882353
-2.15,0.232334558823529
-3.475,0.212725735294118
-3.35,0.207823529411765
-3.25,0.161252573529412
-2.825,0.242138970588235
-2.775,0.256845588235294
-3.125,0.227432352941176
-3.125,0.168605882352941
-3.525,0.166154779411765
-3.325,0.215176838235294
-3.5,0.193116911764706
-3.575,0.171056985294118
-3.075,0.185763602941176
-2.675,0.202921323529412
-2.95,0.168605882352941
-2.75,0.242138970588235
-3.075,0.166154779411765
-3.175,0.220079044117647
-2.275,0.251943382352941
-2.75,0.234785661764706
-2.475,0.254394485294118
-3.4,0.198019117647059
-2.425,0.222530147058824
-2.65,0.227432352941176
-3.2,0.173508088235294
-3.15,0.212725735294118
-3.125,0.227432352941176
-3.175,0.202921323529412
-3.075,0.244590073529412
-3.325,0.217627941176471
-3,0.207823529411765
-3.125,0.166154779411765
-2.95,0.232334558823529
-3,0.193116911764706
-2.675,0.207823529411765
-3.45,0.202921323529412
-3.1,0.190665808823529
-3.325,0.207823529411765
-2.6,0.205372426470588
-3.575,0.175959191176471
-2.55,0.215176838235294
-2.725,0.22498125
-2.775,0.222530147058824
-3.375,0.261747794117647
-2.95,0.232334558823529
-2.575,0.210274632352941
-3.825,0.234785661764706
-3.3,0.220079044117647
-3.3,0.215176838235294
-2.55,0.249492279411765
-2.3,0.244590073529412
-3.4,0.207823529411765
-2.875,0.244590073529412
-3.575,0.168605882352941
-3.5,0.220079044117647
-2.625,0.198019117647059
-3.1,0.188214705882353
-3.425,0.222530147058824
-3.05,0.293612132352941
-2.575,0.229883455882353
-3.125,0.1833125
-2.85,0.1833125
-2.9,0.215176838235294
-3.275,0.188214705882353
-2.8,0.229883455882353
-3.075,0.163703676470588
-3.25,0.210274632352941
-2.95,0.185763602941176
-2.8,0.215176838235294
-3.025,0.222530147058824
-3.075,0.200470220588235
-3.625,0.200470220588235
-3.075,0.190665808823529
-2.925,0.227432352941176
-3.225,0.232334558823529
-2.925,0.274003308823529
-3,0.193116911764706
-2.525,0.1833125
-3.2,0.278905514705882
-2.975,0.200470220588235
-2.8,0.244590073529412
-2.925,0.22498125
-2.95,0.237236764705882
-2.95,0.30831875
-2.775,0.212725735294118
-2.85,0.22498125
-2.7,0.232334558823529
-3.15,0.205372426470588
-3.225,0.166154779411765
-3.7,0.178410294117647
-2.45,0.26665
-3.3,0.163703676470588
-2.75,0.1833125
-2.7,0.247041176470588
-3.05,0.205372426470588
-3.55,0.215176838235294
-3.95,0.1833125
-3.25,0.205372426470588
-3.5,0.242138970588235
-3.325,0.207823529411765
-2.75,0.217627941176471
-2.875,0.193116911764706
-2.8,0.232334558823529
-3.25,0.227432352941176
-3,0.227432352941176
-3.2,0.205372426470588
-3.3,0.193116911764706
-2.925,0.188214705882353
-2.975,0.212725735294118
-3.375,0.239687867647059
-2.875,0.261747794117647
-3.075,0.232334558823529
-3.025,0.200470220588235
-2.85,0.198019117647059
-3.325,0.217627941176471
-3.45,0.173508088235294
-3.05,0.244590073529412
-2.875,0.229883455882353
-3,0.210274632352941
-2.975,0.190665808823529
-2.825,0.205372426470588
-2.825,0.195568014705882
-2.925,0.227432352941176
-3.125,0.229883455882353
-2.875,0.229883455882353
-3.425,0.215176838235294
-2.525,0.261747794117647
-3,0.200470220588235
-2.575,0.269101102941176
-2.525,0.229883455882353
-2.9,0.180861397058824
-3,0.256845588235294
-3.2,0.193116911764706
-3.2,0.202921323529412
-3,0.222530147058824
-3.35,0.1833125
-2.425,0.22498125
-2.725,0.207823529411765
-2.775,0.207823529411765
-3.65,0.198019117647059
-2.975,0.198019117647059
-2.6,0.278905514705882
-3,0.195568014705882
-2.75,0.286258823529412
-2.3,0.22498125
-3.125,0.259296691176471
-2.875,0.227432352941176
-2.775,0.175959191176471
-2.675,0.212725735294118
-2.9,0.244590073529412
-3.025,0.247041176470588
-2.95,0.220079044117647
-3.85,0.251943382352941
-3.075,0.180861397058824
-3.15,0.217627941176471
-2.725,0.244590073529412
-3.075,0.200470220588235
-2.825,0.205372426470588
-3.075,0.232334558823529
-3.075,0.198019117647059
-2.6,0.173508088235294
-3,0.202921323529412
-2.9,0.180861397058824
-3.375,0.217627941176471
-3.325,0.188214705882353
-3,0.153899264705882
-2.925,0.200470220588235
-3,0.163703676470588
-2.7,0.242138970588235
-3.3,0.173508088235294
-2.775,0.200470220588235
-2.8,0.1833125
-3.125,0.22498125
-2.825,0.200470220588235
-2.425,0.254394485294118
-3.075,0.247041176470588
-3.1,0.171056985294118
-3.25,0.193116911764706
-2.8,0.193116911764706
-3.075,0.22498125
-3,0.254394485294118
-3.125,0.188214705882353
-3,0.175959191176471
-3.325,0.217627941176471
-2.6,0.247041176470588
-2.65,0.222530147058824
-3.025,0.178410294117647
-3.225,0.212725735294118
-3.025,0.198019117647059
-3.475,0.22498125
-2.925,0.195568014705882
-2.875,0.205372426470588
-2.8,0.215176838235294
-2.4,0.227432352941176
-2.875,0.239687867647059
-2.825,0.205372426470588
-2.325,0.274003308823529
-2.925,0.239687867647059
-3.25,0.242138970588235
-3.55,0.239687867647059
-3.15,0.222530147058824
-2.925,0.22498125
-2.975,0.207823529411765
-3.325,0.190665808823529
-2.95,0.215176838235294
-2.975,0.202921323529412
-3.525,0.185763602941176
-2.825,0.202921323529412
-3.35,0.185763602941176
-2.5,0.259296691176471
-3.225,0.168605882352941
-2.825,0.195568014705882
-2.3,0.229883455882353
-3.175,0.254394485294118
-3.375,0.173508088235294
-3.375,0.185763602941176
-2.5,0.217627941176471
-3.125,0.200470220588235
-2.375,0.232334558823529
-3.35,0.244590073529412
-3.325,0.185763602941176
-3.1,0.171056985294118
-2.7,0.1833125
-3.325,0.237236764705882
-3.275,0.205372426470588
-3.125,0.207823529411765
-3.3,0.222530147058824
-2.875,0.227432352941176
-2.9,0.185763602941176
-2.825,0.286258823529412
-2.75,0.212725735294118
-2.975,0.205372426470588
-2.825,0.205372426470588
-3.4,0.200470220588235
-3.075,0.22498125
-3.15,0.22498125
-3.175,0.254394485294118
-2.65,0.212725735294118
-3,0.247041176470588
-3.175,0.210274632352941
-2.875,0.1833125
-2.625,0.247041176470588
-3.45,0.178410294117647
-2.95,0.259296691176471
-2.6,0.202921323529412
-3.8,0.207823529411765
-2.525,0.286258823529412
-2.975,0.212725735294118
-2.85,0.222530147058824
-3.3,0.222530147058824
-3,0.178410294117647
-2.85,0.249492279411765
-3.2,0.200470220588235
-3.125,0.227432352941176
-2.825,0.210274632352941
-3.475,0.195568014705882
-3.075,0.256845588235294
-3.175,0.202921323529412
-3.275,0.242138970588235
-3.025,0.175959191176471
-3.075,0.193116911764706
-3.15,0.242138970588235
-2.725,0.247041176470588
-2.875,0.205372426470588
-3.075,0.193116911764706
-3.15,0.178410294117647
-2.425,0.210274632352941
-2.85,0.261747794117647
-4.05,0.185763602941176
-3.4,0.227432352941176
-2.95,0.227432352941176
-2.5,0.217627941176471
-3.075,0.193116911764706
-3.5,0.205372426470588
-2.8,0.222530147058824
-2.95,0.244590073529412
-3.175,0.202921323529412
-2.75,0.193116911764706
-3.275,0.178410294117647
-3.45,0.178410294117647
-2.275,0.242138970588235
-3.025,0.220079044117647
-3.075,0.227432352941176
-2.65,0.242138970588235
-3.275,0.1833125
-2.725,0.190665808823529
-3.125,0.207823529411765
-3.075,0.249492279411765
-2.775,0.1833125
-3.5,0.190665808823529
-2.4,0.249492279411765
-3.55,0.178410294117647
-2.6,0.195568014705882
-2.675,0.232334558823529
-3.025,0.193116911764706
-3.275,0.175959191176471
-3.2,0.1833125
-2.7,0.190665808823529
-3.375,0.175959191176471
-2.325,0.210274632352941
-2.75,0.256845588235294
-3.225,0.14164375
-2.925,0.220079044117647
-2.575,0.220079044117647
-3.3,0.1833125
-3.25,0.185763602941176
-2.875,0.261747794117647
-3.4,0.205372426470588
-3.125,0.178410294117647
-2.625,0.210274632352941
-2.8,0.232334558823529
-2.825,0.237236764705882
-3.325,0.217627941176471
-2.125,0.232334558823529
-2.675,0.286258823529412
-3.325,0.229883455882353
-3.2,0.286258823529412
